siruta,parent_siruta,postal_code,type,name
158822,158804,307401,sat,DRAGOMIRESTI
158831,158804,307402,sat,OLOSAG
158840,158804,307403,sat,ZGRIBESTI
158859,350,0,comuna,TEREMIA MARE
158868,158859,307405,sat,TEREMIA MARE
158877,158859,307406,sat,NERAU
158886,158859,307407,sat,TEREMIA MICA
158895,350,0,comuna,TOMESTI
158902,158895,307410,sat,TOMESTI
158911,158895,307411,sat,BALOSESTI
158920,158895,307412,sat,COLONIA FABRICII
158939,158895,307413,sat,LUNCANII DE JOS
158948,158895,307414,sat,LUNCANII DE SUS
158957,158895,307416,sat,ROMANESTI
159473,350,0,comuna,TOMNATIC
157567,159473,307255,sat,TOMNATIC
158966,350,0,comuna,TOPOLOVATU MARE
158975,158966,307420,sat,TOPOLOVATU MARE
158984,158966,307421,sat,CRALOVAT
158993,158966,307422,sat,ICTAR-BUDINTI
159008,158966,307423,sat,IOSIFALAU
159017,158966,307424,sat,SUSTRA
159026,158966,307426,sat,TOPOLOVATU MIC
159035,350,0,comuna,TORMAC
159044,159035,307430,sat,TORMAC
159053,159035,307431,sat,CADAR
159062,159035,307432,sat,SIPET
159071,350,0,comuna,TRAIAN VUIA
159080,159071,307438,sat,SUDRIAS
159099,159071,307436,sat,JUPANI
159106,159071,1853,sat,SACENI
159115,159071,307439,sat,SURDUCU MIC
159124,159071,307441,sat,SUSANI
159133,159071,307435,sat,TRAIAN VUIA
159142,350,0,comuna,UIVAR
159151,159142,307445,sat,UIVAR
159188,159142,307448,sat,PUSTINIS
159197,159142,307449,sat,RAUTI
159204,159142,307451,sat,SANMARTINU MAGHIAR
159482,350,0,comuna,VALCANI
156758,159482,307153,sat,VALCANI
159213,350,0,comuna,VARIAS
159222,159213,307455,sat,VARIAS
159231,159213,307456,sat,GELU
159240,159213,307457,sat,SANPETRU MIC
159259,350,0,comuna,VICTOR VLAD DELAMARINA
159268,159259,307460,sat,VICTOR VLAD DELAMARINA
159277,159259,307461,sat,HERENDESTI
159286,159259,307462,sat,HONORICI
159295,159259,307463,sat,PADURENI
159302,159259,307464,sat,PETROASA MARE
159311,159259,307466,sat,PINI
159320,159259,307467,sat,VISAG
159339,350,0,comuna,VOITEG
159348,159339,307470,sat,VOITEG
159357,159339,307471,sat,FOLEA
369,1,0,judet,TULCEA
159614,369,0,municipiu,TULCEA
159623,159614,820009,localitate,TULCEA
159632,159614,820001,localitate,TUDOR VLADIMIRESCU
159650,369,0,oras,BABADAG
159669,159650,825100,localitate,BABADAG
159687,369,0,oras,ISACCEA
159696,159687,825200,localitate,ISACCEA
159712,159687,825201,localitate,REVARSAREA
159703,159687,825202,localitate,TICHILESTI
159730,369,0,oras,MACIN
159749,159730,825300,localitate,MACIN
159767,369,0,oras,SULINA
159776,159767,825400,localitate,SULINA
159785,369,0,comuna,BAIA
159794,159785,827005,sat,BAIA
159801,159785,827006,sat,CAMENA
159810,159785,827007,sat,CAUGAGIA
159829,159785,827008,sat,CEAMURLIA DE SUS
159838,159785,827009,sat,PANDURU
159847,369,0,comuna,BEIDAUD
159856,159847,827010,sat,BEIDAUD
159865,159847,827011,sat,NEATARNAREA
159874,159847,827012,sat,SARIGHIOL DE DEAL
161552,369,0,comuna,BESTEPE
160760,161552,827133,sat,BESTEPE
160742,161552,827131,sat,BALTENII DE JOS
160751,161552,827132,sat,BALTENII DE SUS
159883,369,0,comuna,C.A. ROSETTI
159892,159883,827015,sat,C.A. ROSETTI
159909,159883,827016,sat,CARDON
159918,159883,827017,sat,LETEA
159927,159883,827018,sat,PERIPRAVA
159936,159883,827019,sat,SFISTOFCA
159945,369,0,comuna,CARCALIU
159954,159945,827020,sat,CARCALIU
159963,369,0,comuna,CASIMCEA
159972,159963,827025,sat,CASIMCEA
159981,159963,827026,sat,CISMEAUA NOUA
159990,159963,827027,sat,CORUGEA
160001,159963,827028,sat,HAIDAR
160010,159963,827029,sat,RAHMAN
160029,159963,827031,sat,RAZBOIENI
160038,159963,827032,sat,STANCA
160092,369,0,comuna,CEAMURLIA DE JOS
160109,160092,827035,sat,CEAMURLIA DE JOS
160118,160092,827036,sat,LUNCA
160047,369,0,comuna,CEATALCHIOI
160056,160047,827040,sat,CEATALCHIOI
160065,160047,827041,sat,PATLAGEANCA
160074,160047,827042,sat,PLAURU
160083,160047,827043,sat,SALCENI
160127,369,0,comuna,CERNA
160136,160127,827045,sat,CERNA
160145,160127,827046,sat,GENERAL PRAPORGESCU
160154,160127,827047,sat,MIRCEA VODA
160163,160127,827048,sat,TRAIAN
160172,369,0,comuna,CHILIA VECHE
160181,160172,827050,sat,CHILIA VECHE
160190,160172,827051,sat,CASLITA
160207,160172,827052,sat,OSTROVU TATARU
160216,160172,827053,sat,TATANIR
160225,369,0,comuna,CIUCUROVA
160234,160225,827055,sat,CIUCUROVA
160243,160225,827056,sat,ATMAGEA
160252,160225,827057,sat,FANTANA MARE
160261,369,0,comuna,CRISAN
160270,160261,827060,sat,CRISAN
160289,160261,827061,sat,CARAORMAN
160298,160261,827062,sat,MILA 23
160305,369,0,comuna,DAENI
160314,160305,827065,sat,DAENI
160323,369,0,comuna,DOROBANTU
160332,160323,827070,sat,DOROBANTU
160341,160323,827071,sat,ARDEALU
160350,160323,827072,sat,CARJELARI
160369,160323,827073,sat,FANTANA OILOR
160378,160323,827074,sat,MESTERU
160387,369,0,comuna,FRECATEI
160396,160387,827075,sat,FRECATEI
160403,160387,827076,sat,CATALOI
160412,160387,827077,sat,POSTA
160421,160387,827078,sat,TELITA
160430,369,0,comuna,GRECI
160449,160430,827080,sat,GRECI
160458,369,0,comuna,GRINDU
160467,160458,827085,sat,GRINDU
160476,369,0,comuna,HAMCEARCA
160485,160476,827090,sat,HAMCEARCA
160494,160476,827091,sat,BALABANCEA
160500,160476,827092,sat,CAPRIOARA
160519,160476,827093,sat,NIFON
160528,369,0,comuna,HORIA
160537,160528,827095,sat,HORIA
160546,160528,827096,sat,CLOSCA
160555,160528,827097,sat,FLORESTI
161525,369,0,comuna,I.C.BRATIANU
161534,161525,827100,sat,I.C.BRATIANU
160564,369,0,comuna,IZVOARELE
160573,160564,827105,sat,IZVOARELE
160582,160564,827106,sat,ALBA
160591,160564,827107,sat,IULIA
160617,369,0,comuna,JIJILA
160626,160617,827110,sat,JIJILA
160635,160617,827111,sat,GARVAN
160644,369,0,comuna,JURILOVCA
160653,160644,827115,sat,JURILOVCA
160671,160644,827116,sat,SALCIOARA
160662,160644,827117,sat,VISINA
160680,369,0,comuna,LUNCAVITA
160699,160680,827120,sat,LUNCAVITA
160706,160680,827121,sat,RACHELU
160724,369,0,comuna,MAHMUDIA
160733,160724,827130,sat,MAHMUDIA
160779,369,0,comuna,MALIUC
160788,160779,827135,sat,MALIUC
160804,160779,827136,sat,GORGOVA
160797,160779,827137,sat,ILGANII DE SUS
160813,160779,827138,sat,PARTIZANI
160822,160779,827139,sat,VULTURU
160831,369,0,comuna,MIHAI BRAVU
160840,160831,827140,sat,MIHAI BRAVU
160859,160831,827141,sat,SATU NOU
160868,160831,827142,sat,TURDA
160877,369,0,comuna,MIHAIL KOGALNICEANU
160886,160877,827145,sat,MIHAIL KOGALNICEANU
160895,160877,827146,sat,LASTUNI
160902,160877,827147,sat,RANDUNICA
160911,369,0,comuna,MURIGHIOL
160920,160911,827150,sat,MURIGHIOL
160939,160911,827151,sat,COLINA
160948,160911,827152,sat,DUNAVATU DE JOS
160957,160911,827153,sat,DUNAVATU DE SUS
160966,160911,827154,sat,PLOPUL
160975,160911,827156,sat,SARINASUF
160984,160911,827157,sat,UZLINA
160993,369,0,comuna,NALBANT
161008,160993,827160,sat,NALBANT
161017,160993,827161,sat,NICOLAE BALCESCU
161026,160993,827162,sat,TRESTENIC
161035,369,0,comuna,NICULITEL
161044,161035,827165,sat,NICULITEL
161053,369,0,comuna,NUFARU
161062,161053,827170,sat,NUFARU
161071,161053,827171,sat,ILGANII DE JOS
161080,161053,827172,sat,MALCOCI
161099,161053,827173,sat,VICTORIA
161106,369,0,comuna,OSTROV
161115,161106,827175,sat,OSTROV
161124,161106,827176,sat,PIATRA
161133,369,0,comuna,PARDINA
161142,161133,827180,sat,PARDINA
161151,369,0,comuna,PECENEAGA
161160,161151,827185,sat,PECENEAGA
161179,369,0,comuna,SARICHIOI
161188,161179,827190,sat,SARICHIOI
161197,161179,827191,sat,ENISALA
161204,161179,827192,sat,SABANGIA
161213,161179,827193,sat,VISTERNA
161222,161179,827194,sat,ZEBIL
161231,369,0,comuna,SFANTU GHEORGHE
161240,161231,827195,sat,SFANTU GHEORGHE
161259,369,0,comuna,SLAVA CERCHEZA
161268,161259,827200,sat,SLAVA CERCHEZA
161277,161259,827201,sat,SLAVA RUSA
161286,369,0,comuna,SMARDAN
161295,161286,827205,sat,SMARDAN
161302,369,0,comuna,SOMOVA
161311,161302,827210,sat,SOMOVA
161320,161302,827211,sat,MINERI
161339,161302,827212,sat,PARCHES
161348,369,0,comuna,STEJARU
161357,161348,827215,sat,STEJARU
161366,161348,827216,sat,MINA ALTAN TEPE
161375,161348,827217,sat,VASILE ALECSANDRI
161384,369,0,comuna,TOPOLOG
161393,161384,827220,sat,TOPOLOG
161400,161384,827221,sat,CALFA
161419,161384,827222,sat,CERBU
161428,161384,827223,sat,FAGARASU NOU
161437,161384,827224,sat,LUMINITA
161446,161384,827226,sat,MAGURELE
161455,161384,827227,sat,SAMBATA NOUA
161464,369,0,comuna,TURCOAIA
161473,161464,827230,sat,TURCOAIA
161482,369,0,comuna,VALEA NUCARILOR
161491,161482,827235,sat,VALEA NUCARILOR
161507,161482,827236,sat,AGIGHIOL
161516,161482,827237,sat,IAZURILE
161561,369,0,comuna,VALEA TEILOR
160608,161561,827108,sat,VALEA TEILOR
161543,369,0,comuna,VACARENI
160715,161543,827125,sat,VACARENI
378,1,0,judet,VASLUI
161945,378,0,municipiu,VASLUI
161954,161945,730040,localitate,VASLUI
161963,161945,730001,localitate,BAHNARI
161972,161945,730002,localitate,BRODOC
161981,161945,730003,localitate,MOARA GRECILOR
161990,161945,730004,localitate,REDIU
162005,161945,730005,localitate,VIISOARA
161794,378,0,municipiu,BARLAD
161801,161794,731184,localitate,BARLAD
161829,378,0,municipiu,HUSI
161838,161829,735100,localitate,HUSI
164981,378,0,oras,MURGENI
164990,164981,737370,localitate,MURGENI
165005,164981,737371,localitate,CARJA
165050,164981,737372,localitate,FLORENI
165014,164981,737373,localitate,LATESTI
165041,164981,737374,localitate,RAIU
165023,164981,737376,localitate,SARATENI
165032,164981,737377,localitate,SCHINENI
161856,378,0,oras,NEGRESTI
161865,161856,735200,localitate,NEGRESTI
161874,161856,735201,sat,CAZANESTI
161883,161856,735202,sat,CIOATELE
161892,161856,735203,sat,GLODENI
161909,161856,735204,sat,PARPANITA
161918,161856,735205,sat,POIANA
161927,161856,735206,sat,VALEA MARE
162014,378,0,comuna,ALBESTI
162023,162014,737005,sat,ALBESTI
162032,162014,737006,sat,CORNI-ALBESTI
162041,162014,737007,sat,CRASNA
162050,162014,737008,sat,GURA ALBESTI
162069,378,0,comuna,ALEXANDRU VLAHUTA
162078,162069,737010,sat,ALEXANDRU VLAHUTA
162087,162069,737011,sat,BUDA
162096,162069,737012,sat,GHICANI
162121,162069,737016,sat,MORARENI
162149,378,0,comuna,ARSURA
162158,162149,737020,sat,ARSURA
162167,162149,737021,sat,FUNDATURA
162176,162149,737022,sat,MIHAIL KOGALNICEANU
162185,162149,737023,sat,PAHNESTI
162194,378,0,comuna,BANCA
162201,162194,737027,sat,GARA BANCA
162318,162194,737026,sat,1 DECEMBRIE
162210,162194,737025,sat,BANCA
162229,162194,737028,sat,GHERMANESTI
162238,162194,737029,sat,MICLESTI
162247,162194,737031,sat,MITOC
162256,162194,737032,sat,SATU NOU
162265,162194,737033,sat,SALCIOARA
162274,162194,737034,sat,SARBI
162283,162194,737036,sat,STOISESTI
162292,162194,737037,sat,STRAMTURA-MITOC
162309,162194,737038,sat,TIFU
162327,378,0,comuna,BACANI
162336,162327,737045,sat,BACANI
162345,162327,737046,sat,BALTATENI
162354,162327,737047,sat,DRUJESTI
162363,162327,737048,sat,SUSENI
162372,162327,737049,sat,VULPASENI
162381,378,0,comuna,BACESTI
162390,162381,737050,sat,BACESTI
162407,162381,737051,sat,ARMASENI
162416,162381,737052,sat,BABUSA
162425,162381,737053,sat,PALTINIS
162434,162381,737054,sat,TIBANESTII BUHLII
162443,162381,737056,sat,VOVRIESTI
162452,378,0,comuna,BALTENI
162461,162452,737060,sat,BALTENI
162470,162452,737061,sat,BALTENI-DEAL
162489,162452,737062,sat,CHETRESTI
162498,378,0,comuna,BEREZENI
162504,162498,737065,sat,BEREZENI
162513,162498,737066,sat,MUSATA
162522,162498,737067,sat,RANCENI
162531,162498,737068,sat,SATU NOU
162540,162498,737069,sat,STUHULET
162559,378,0,comuna,BLAGESTI
162568,162559,737070,sat,BLAGESTI
162577,162559,737071,sat,IGESTI
162586,162559,737072,sat,SIPENI
162595,378,0,comuna,BOGDANA
162602,162595,737075,sat,BOGDANA
162611,162595,737076,sat,ARSITA
162620,162595,737077,sat,FANTANA BLANARULUI
162639,162595,737078,sat,GAVANU
162648,162595,737079,sat,LACU BABEI
162657,162595,737081,sat,PLOPENI
162666,162595,737082,sat,SIMILISOARA
162675,162595,737083,sat,SUCEVENI
162684,162595,737084,sat,VERDES
162693,378,0,comuna,BOGDANESTI
162700,162693,737085,sat,BOGDANESTI
162719,162693,737086,sat,BUDA
162728,162693,737087,sat,HOROIATA
162737,162693,737088,sat,HUPCA
162746,162693,737089,sat,ORGOIESTI
162755,162693,737091,sat,ULEA
162764,162693,737092,sat,UNTESTI
162773,162693,737093,sat,VISINARI
162782,162693,737094,sat,VLADESTI
162791,378,0,comuna,BOGDANITA
162808,162791,737095,sat,BOGDANITA
162817,162791,737097,sat,CEPESTI
162826,162791,737096,sat,CARTIBASI
162835,162791,737098,sat,COROIESTI
162844,162791,737099,sat,RADAESTI
162853,162791,737101,sat,SCHITU
162862,162791,737102,sat,TUNSESTI
162871,378,0,comuna,BOTESTI
162880,162871,737105,sat,BOTESTI
162899,162871,737106,sat,GANESTI
162906,162871,737107,sat,GUGESTI
162915,162871,737108,sat,TALPIGENI
162924,378,0,comuna,BUNESTI-AVERESTI
162933,162924,737115,sat,AVERESTI
162942,162924,737111,sat,ARMASENI
162951,162924,737112,sat,BUNESTI
162960,162924,737113,sat,PLOPI
162979,162924,737114,sat,PODU OPRII
162988,162924,737116,sat,ROSIORI
162997,162924,737117,sat,TABALAESTI
167268,378,0,comuna,CIOCANI
165292,167268,737406,sat,CIOCANI
165309,167268,737407,sat,CRANG
165318,167268,737408,sat,CRANGU NOU
165327,167268,737409,sat,PODU PETRIS
163002,378,0,comuna,CODAESTI
163011,163002,737130,sat,CODAESTI
163020,163002,737131,sat,GHERGHELEU
163039,163002,737132,sat,PRIBESTI
163048,163002,737133,sat,REDIU GALIAN
163057,378,0,comuna,COROIESTI
163066,163057,737135,sat,COROIESTI
163075,163057,737136,sat,CHILIENI
163084,163057,737137,sat,COROIESTII DE SUS
163093,163057,737138,sat,HREASCA
163100,163057,737139,sat,MIRENI
163119,163057,737141,sat,MOVILENI
163128,163057,737142,sat,PACURARESTI
163137,378,0,comuna,COSTESTI
163146,163137,737145,sat,COSTESTI
163155,163137,737146,sat,CHITCANI
163164,163137,737147,sat,DINGA
163173,163137,737148,sat,PARVESTI
163182,163137,737149,sat,PUNTISENI
163191,163137,737151,sat,RADESTI
167277,378,0,comuna,COZMESTI
163404,167277,737177,sat,BALESTI
163413,167277,737178,sat,COZMESTI
163422,167277,737179,sat,FASTACI
163459,167277,737183,sat,HORDILESTI
163208,378,0,comuna,CRETESTI
163217,163208,737155,sat,CRETESTI
163226,163208,737156,sat,BUDESTI
163235,163208,737157,sat,CRETESTII DE SUS
163244,163208,737158,sat,SATU NOU
163253,378,0,comuna,DANESTI
163262,163253,737160,sat,DANESTI
163271,163253,737161,sat,BEREASA
163280,163253,737162,sat,BOTOAIA
163299,163253,737163,sat,EMIL RACOVITA
163306,163253,737164,sat,RASCANI
163315,163253,737166,sat,TATARANI
163324,378,0,comuna,DELENI
163333,163324,737170,sat,DELENI
163342,163324,737171,sat,BULBOACA
163351,163324,737172,sat,MORENI
163360,163324,737173,sat,ZIZINCA
163379,378,0,comuna,DELESTI
163388,163379,737175,sat,DELESTI
163397,163379,737176,sat,ALBESTI
163431,163379,737181,sat,FUNDATURA
163440,163379,737182,sat,HARSOVA
163468,163379,737184,sat,MANASTIREA
163477,163379,737186,sat,RADUIESTI
164277,378,0,comuna,DIMITRIE CANTEMIR
164286,164277,737193,sat,HURDUGI
164295,164277,737191,sat,GRUMEZOAIA
164302,164277,737192,sat,GUSITEI
164311,164277,737194,sat,PLOTONESTI
164320,164277,737196,sat,URLATI
167286,378,0,comuna,DODESTI
166725,167286,737576,sat,DODESTI
166743,167286,737578,sat,URDESTI
163486,378,0,comuna,DRAGOMIRESTI
163495,163486,737200,sat,DRAGOMIRESTI
163501,163486,737201,sat,BABUTA
163510,163486,737202,sat,BELZENI
163529,163486,737203,sat,BOTOI
163538,163486,737204,sat,CIUPERCA
163547,163486,737206,sat,DOAGELE
163556,163486,737207,sat,POIANA PIETREI
163565,163486,737208,sat,POPESTI
163574,163486,737209,sat,RADENI
163583,163486,737211,sat,SEMENEA
163592,163486,737212,sat,TULESTI
163609,163486,737213,sat,VLADIA
163618,378,0,comuna,DRANCENI
163654,163618,737223,sat,GHERMANESTI
163636,163618,737221,sat,ALBITA
163645,163618,737222,sat,BAILE DRANCENI
163627,163618,737220,sat,DRANCENI
163663,163618,737224,sat,RASESTI
163672,163618,737226,sat,SOPARLENI
163681,378,0,comuna,DUDA-EPURENI
163690,163681,737233,sat,EPURENI
163707,163681,737231,sat,BOBESTI
163716,163681,737232,sat,DUDA
163725,163681,737234,sat,VALEA GRECULUI
163734,378,0,comuna,DUMESTI
163743,163734,737235,sat,DUMESTI
163752,163734,737236,sat,DUMESTII VECHI
163761,163734,737237,sat,SCHINETEA
163770,163734,737238,sat,VALEA MARE
163789,378,0,comuna,EPURENI
163798,163789,737240,sat,EPURENI
163805,163789,737241,sat,BARLALESTI
163814,163789,737242,sat,BURSUCI
163823,163789,737243,sat,HORGA
163832,378,0,comuna,FALCIU
163841,163832,737245,sat,FALCIU
163850,163832,737246,sat,BOGDANESTI
163869,163832,734247,sat,BOZIA
163878,163832,737248,sat,COPACEANA
163887,163832,737249,sat,ODAIA BOGDANA
163896,163832,737251,sat,RANZESTI
167295,378,0,comuna,FERESTI
166654,167295,737566,sat,FERESTI
167231,378,0,comuna,FRUNTISENI
164151,167231,737281,sat,FRUNTISENI
164160,167231,737282,sat,GRAJDENI
163903,378,0,comuna,GAGESTI
163912,163903,737255,sat,GAGESTI
163921,163903,737256,sat,GIURCANI
163930,163903,737257,sat,PEICANI
163949,163903,737258,sat,POPENI
163958,163903,737259,sat,TUPILATI
163967,378,0,comuna,GHERGHESTI
163976,163967,737270,sat,GHERGHESTI
163985,163967,737271,sat,CHETROSU
163994,163967,737272,sat,CORODESTI
164008,163967,737273,sat,DRAGOMANESTI
164017,163967,737274,sat,DRAXENI
164026,163967,737276,sat,LAZU
164035,163967,737277,sat,LUNCA
164044,163967,737278,sat,SOCI
164053,163967,737279,sat,VALEA LUPULUI
164062,378,0,comuna,GARCENI
164071,164062,737260,sat,GARCENI
164080,164062,737261,sat,DUMBRAVENI
164099,164062,737262,sat,RACOVA
164106,164062,737263,sat,RACOVITA
164115,164062,737264,sat,SLOBOZIA
164124,164062,737266,sat,TROHAN
164133,378,0,comuna,GRIVITA
164142,164133,737280,sat,GRIVITA
164179,164133,737283,sat,ODAIA BURSUCANI
164188,164133,737284,sat,TRESTIANA
164197,378,0,comuna,HOCENI
164204,164197,737285,sat,HOCENI
164213,164197,737286,sat,BARBOSI
164222,164197,737287,sat,DELENI
164231,164197,737288,sat,OTELENI
164240,164197,732289,sat,REDIU
164259,164197,737291,sat,SISCANI
164268,164197,737292,sat,TOMSA
164339,378,0,comuna,IANA
164348,164339,737295,sat,IANA
164357,164339,737296,sat,HALARESTI
164366,164339,737297,sat,RECEA
164375,164339,737298,sat,SILISTEA
164384,164339,737299,sat,VADURILE
167222,378,0,comuna,IBANESTI
162103,167222,737013,sat,IBANESTI
162112,167222,737014,sat,MANZATI
162130,167222,737017,sat,PUTU OLARULUI
164393,378,0,comuna,IVANESTI
164400,164393,737300,sat,IVANESTI
164419,164393,737301,sat,ALBINA
164428,164393,737302,sat,BLESCA
164437,164393,737303,sat,BROSTENI
164446,164393,737304,sat,BUSCATA
164455,164393,737306,sat,COSCA
164464,164393,737307,sat,COSESTI
164473,164393,737308,sat,FUNDATURA MARE
164482,164393,737309,sat,FUNDATURA MICA
164491,164393,737311,sat,HARSOVENI
164507,164393,737312,sat,IEZEREL
164516,164393,737313,sat,URSOAIA
164525,164393,737314,sat,VALEA MARE
164534,164393,737316,sat,VALEA OANEI
164543,378,0,comuna,IVESTI
164552,164543,737320,sat,IVESTI
164598,378,0,comuna,LAZA
164605,164598,737325,sat,LAZA
164614,164598,737326,sat,BEJENESTI
164641,164598,737329,sat,RASNITA
164650,164598,737331,sat,SAUCA
164687,378,0,comuna,LIPOVAT
164696,164687,737335,sat,LIPOVAT
164703,164687,737336,sat,CAPUSNENI
164712,164687,737337,sat,CHITOC
164721,164687,737338,sat,CORBU
164730,164687,737339,sat,FUNDU VAII
164749,378,0,comuna,LUNCA BANULUI
164758,164749,737340,sat,LUNCA BANULUI
164767,164749,737341,sat,BROSCOSESTI
164776,164749,737342,sat,CONDREA
164785,164749,737343,sat,FOCSA
164794,164749,737344,sat,LUNCA VECHE
164801,164749,737346,sat,OTETOAIA
164810,164749,737347,sat,RADUCANI
164829,378,0,comuna,MALUSTENI
164838,164829,737350,sat,MALUSTENI
164847,164829,737351,sat,GHIREASCA
164856,164829,737352,sat,LUPESTI
164865,164829,737353,sat,MANASTIREA
164874,164829,737354,sat,MANZATESTI
164883,164829,737356,sat,TUTCANI
164892,378,0,comuna,MICLESTI
164909,164892,737360,sat,MICLESTI
164918,164892,737361,sat,CHIRCESTI
164927,164892,737362,sat,POPESTI
164936,378,0,comuna,MUNTENII DE JOS
164945,164936,737365,sat,MUNTENII DE JOS
164954,164936,737366,sat,BACAOANI
164963,164936,737367,sat,MANJESTI
164972,164936,737368,sat,SECUIA
167302,378,0,comuna,MUNTENII DE SUS
166217,167302,737512,sat,MUNTENII DE SUS
166226,167302,737513,sat,SATU NOU
165069,378,0,comuna,OLTENESTI
165078,165069,737380,sat,OLTENESTI
165087,165069,737381,sat,CURTENI
165096,165069,737382,sat,PAHNA
165103,165069,737383,sat,TARZII
165112,165069,737384,sat,VINETESTI
165121,165069,737386,sat,ZGURA
165130,378,0,comuna,OSESTI
165149,165130,737390,sat,OSESTI
165158,165130,737391,sat,BUDA
165167,165130,737392,sat,PADURENI
165176,165130,737393,sat,VALCELE
165185,378,0,comuna,PADURENI
165194,165185,737395,sat,PADURENI
165201,165185,737396,sat,CAPOTESTI
165210,165185,737397,sat,DAVIDESTI
165229,165185,737398,sat,IVANESTI
165238,165185,737399,sat,LEOSTI
165247,165185,737401,sat,RUSCA
165256,165185,737402,sat,TODIRENI
165265,165185,737403,sat,VALENI
165274,378,0,comuna,PERIENI
165283,165274,737405,sat,PERIENI
167311,378,0,comuna,POCHIDIA
166592,167311,737557,sat,POCHIDIA
166556,167311,737552,sat,BORODESTI
166609,167311,737558,sat,SATU NOU
166618,167311,737559,sat,SALCENI
165416,378,0,comuna,POGANA
165425,165416,737410,sat,POGANA
165434,165416,737411,sat,BOGESTI
165443,165416,737412,sat,CARJOANI
165452,165416,737413,sat,MASCUREI
165461,165416,737414,sat,TOMESTI
167259,378,0,comuna,POGONESTI
164570,167259,737322,sat,POGONESTI
164561,167259,737321,sat,BELCESTI
164589,167259,737323,sat,POLOCIN
165336,378,0,comuna,POIENESTI
165345,165336,737415,sat,POIENESTI
165354,165336,737416,sat,DEALU SECARII
165363,165336,737417,sat,FLORESTI
165372,165336,737418,sat,FRASINU
165381,165336,737419,sat,FUNDU VAII
165390,165336,737421,sat,OPRISITA
165407,165336,737422,sat,POIENESTI-DEAL
165470,378,0,comuna,PUIESTI
165489,165470,737425,sat,PUIESTI
165498,165470,737426,sat,BARTALUS-MOCANI
165504,165470,737427,sat,BARTALUS-RAZESI
165513,165470,737428,sat,CALIMANESTI
165522,165470,737429,sat,CETATUIA
165531,165470,737431,sat,CRISTESTI
165540,165470,737432,sat,FANTANELE
165559,165470,737433,sat,FULGU
165568,165470,737434,sat,GALTESTI
165577,165470,737436,sat,IEZER
165586,165470,737437,sat,LALESTI
165595,165470,737438,sat,ROTARI
165602,165470,737439,sat,RUSI
165611,378,0,comuna,PUNGESTI
165620,165611,737445,sat,PUNGESTI
165639,165611,737446,sat,ARMASOAIA
165648,165611,737447,sat,CURSESTI-DEAL
165657,165611,737448,sat,CURSESTI-VALE
165666,165611,737449,sat,HORDILA
165675,165611,737451,sat,RAPSA
165684,165611,737452,sat,SILISTEA
165693,165611,737453,sat,STEJARU
165700,165611,737454,sat,TOPORASTI
167320,378,0,comuna,PUSCASI
164632,167320,737328,sat,PUSCASI
164623,167320,737327,sat,POIANA LUI ALEXA
164669,167320,737332,sat,TEISORU
164678,167320,737333,sat,VALEA TARGULUI
167240,378,0,comuna,RAFAILA
166477,167240,737541,sat,RAFAILA
165719,378,0,comuna,REBRICEA
165728,165719,737455,sat,REBRICEA
165737,165719,737456,sat,BOLATI
165746,165719,737457,sat,CRACIUNESTI
165755,165719,737458,sat,DRAXENI
165764,165719,737459,sat,MACRESTI
165773,165719,737461,sat,RATESU CUZEI
165782,165719,737462,sat,SASOVA
165791,165719,737463,sat,TATOMIRESTI
165808,165719,737464,sat,TUFESTII DE JOS
165817,378,0,comuna,ROSIESTI
165826,165817,737465,sat,ROSIESTI
165835,165817,737466,sat,CODRENI
165844,165817,737467,sat,GARA ROSIESTI
165853,165817,737468,sat,GURA IDRICI
165862,165817,737469,sat,IDRICI
165871,165817,737471,sat,REDIU
165880,165817,737472,sat,VALEA LUI DARIE
165899,378,0,comuna,SOLESTI
165906,165899,737475,sat,SOLESTI
165915,165899,737476,sat,BOUSORI
165924,165899,737477,sat,IAZ
165933,165899,737478,sat,SATU NOU
165942,165899,737479,sat,SERBOTESTI
165951,165899,737481,sat,STIOBORANI
165960,165899,737482,sat,VALEA SILISTEI
165979,378,0,comuna,STANILESTI
165988,165979,737485,sat,STANILESTI
165997,165979,737486,sat,BOGDANA-VOLOSENI
166002,165979,737487,sat,BUDU CANTEMIR
166011,165979,737488,sat,CHERSACOSU
166020,165979,737489,sat,GURA VAII
166039,165979,737491,sat,POGANESTI
166048,165979,737492,sat,SARATU
166057,378,0,comuna,STEFAN CEL MARE
166066,166057,737495,sat,STEFAN CEL MARE
166075,166057,737496,sat,BARZESTI
166084,166057,737497,sat,BRAHASOAIA
166093,166057,737498,sat,CALUGARENI
166100,166057,737499,sat,CANTALARESTI
166119,166057,737501,sat,MARASENI
166128,166057,737502,sat,MUNTENESTI
166137,378,0,comuna,SULETEA
166146,166137,737505,sat,SULETEA
166155,166137,737506,sat,FEDESTI
166164,166137,737507,sat,JIGALIA
166173,166137,737508,sat,RASCANI
166182,378,0,comuna,TANACU
166191,166182,737510,sat,TANACU
166208,166182,737511,sat,BENESTI
166235,378,0,comuna,TACUTA
166244,166235,737515,sat,TACUTA
166253,166235,737516,sat,CUJBA
166262,166235,737517,sat,DUMASCA
166271,166235,737518,sat,FOCSEASCA
166280,166235,737519,sat,MIRCESTI
166299,166235,737521,sat,PROTOPOPESTI
166306,166235,737522,sat,SOFIENI
